zone_type,historical_disruptions,avg_duration,month,risk_multiplier
1,6,4.827003484805111,1,1.1082700348480512
1,7,2.2653127620065074,10,1.092653127620065
1,5,3.4132485521135396,3,1.0841324855211354
0,0,1.1079985843620779,4,0.8110799858436208
0,3,1.9026734503081946,11,0.849026734503082
0,7,2.223153090958802,5,1.042231530909588
0,4,2.438066677579775,3,0.8643806667757978
0,0,2.8444617396774596,10,0.8284446173967747
0,1,2.168536404129002,11,0.8316853640412901
0,0,2.6603659332353877,2,0.8266036593323539
0,0,2.600821724987356,2,0.8260082172498736
2,18,9.982130827370183,7,1.5
1,2,4.246482390811963,9,1.0624648239081196
0,0,1.2179999797259522,10,0.8121799997972595
1,2,4.1396570152313155,2,1.0613965701523131
0,6,2.2381861905422396,7,1.0323818619054224
2,14,7.134239583800806,7,1.5
1,4,2.94978904523794,11,1.0694978904523795
0,5,1.7080392760640224,7,1.0170803927606402
1,4,4.347536024617488,3,1.0834753602461749
2,5,6.154424674258907,12,1.311544246742589
2,14,5.505918913139088,7,1.5
1,9,4.418246496184782,1,1.134182464961848
1,8,2.3838498227592946,10,1.103838498227593
0,1,1.5171684431055477,1,0.8251716844310555
2,22,4.021465267600188,5,1.5
0,3,1.0086881355681798,2,0.8400868813556819
2,17,5.8568894751692016,9,1.428568894751692
1,7,2.8926402840299907,7,1.2489264028403
1,6,2.57840838402982,4,1.0857840838402983
1,6,4.127816035009439,4,1.1012781603500945
0,2,1.8542131256740848,2,0.8385421312567409
0,5,1.1606737331389751,5,1.0116067373313897
0,4,2.1056835919695365,4,0.8610568359196954
0,0,1.5075952851119843,12,0.8150759528511199
1,9,2.0858935815069586,1,1.1108589358150696
0,1,2.947755534087279,12,0.8394775553408729
0,6,1.8281356515356328,8,1.0282813565153563
2,13,6.948094541612711,3,1.3994809454161272
2,14,5.740553589704487,6,1.5
2,14,6.122816983863853,4,1.4012281698386384
2,18,8.163952650335654,9,1.4616395265033564
0,6,2.572734771923396,7,1.035727347719234
0,3,1.7009404046358558,9,0.8470094040463586
1,7,3.2073354153307774,10,1.1020733541533079
1,3,3.696934647154366,3,1.0669693464715437
0,0,2.4095916722643733,1,0.8240959167226438
2,10,6.6076459232035205,5,1.5
0,1,1.0160637277512459,3,0.8201606372775125
0,3,2.0627216633905334,6,1.0006272166339054
1,11,2.854023175840453,8,1.2885402317584045
1,9,3.411041776139401,11,1.124110417761394
1,2,2.2170455296924567,4,1.0421704552969246
0,4,2.5387915536816044,5,1.0153879155368162
2,11,8.44910351396194,5,1.5
0,2,2.9153269496179464,4,0.8491532694961795
0,0,1.0042818386909504,4,0.8100428183869095
2,10,6.688450909489806,4,1.366884509094898
2,16,6.1975180359908455,4,1.4219751803599083
2,10,8.848466006203754,4,1.3884846600620375
2,11,6.190151824232938,5,1.5
1,7,3.509685036158353,2,1.1050968503615837
1,8,2.3936464487950593,2,1.1039364644879506
0,2,1.9870007281452333,9,0.8398700072814524
1,7,2.1590773130894325,2,1.0915907731308945
0,8,2.62803347103986,6,1.0562803347103986
0,1,2.577163530216942,2,0.8357716353021695
1,12,3.9744874295790007,5,1.30974487429579
1,2,3.0392985469127476,4,1.0503929854691274
0,2,2.650429891503686,12,0.8465042989150369
0,9,2.9512099371782243,7,1.0695120993717824
1,7,4.67970844162984,7,1.2667970844162983
0,2,2.6186856574774047,6,0.9961868565747741
2,12,9.693864064717577,10,1.4169386406471756
1,5,4.2365092560583175,5,1.2423650925605831
1,2,3.943127224370689,1,1.059431272243707
1,9,3.878538358773544,12,1.1287853835877355
2,12,5.030734656866601,3,1.370307346568666
0,3,2.217368441207002,9,0.8521736844120701
1,4,2.586998886876027,1,1.0658699888687604
1,6,3.186215031589123,5,1.241862150315891
0,3,2.18117931547717,2,0.8518117931547717
2,6,5.0605412045407645,4,1.3106054120454076
1,2,4.381152277355637,11,1.0638115227735563
1,5,4.851030429541716,1,1.0985103042954172
2,5,5.731997816052763,3,1.3073199781605276
2,12,5.161260239437436,10,1.3716126023943742
1,9,4.0933910991875715,7,1.2809339109918758
2,11,6.509584485415454,10,1.3750958448541546
1,4,3.6088950973915592,3,1.0760889509739155
1,8,3.3446797463246734,4,1.1134467974632467
1,5,4.2372149451235686,2,1.0923721494512357
1,6,4.342834456851461,3,1.1034283445685147
0,4,1.6472189388681415,9,0.8564721893886815
2,15,9.081535597305443,3,1.4408153559730543
2,8,9.026374591735937,11,1.3702637459173594
0,8,2.7788935167033544,5,1.0577889351670335
2,13,8.022121837970793,2,1.410221218379708
0,4,2.8157812008256657,4,0.8681578120082567
0,2,2.0014698122883967,12,0.840014698122884
1,6,2.432406991968185,7,1.2343240699196818
0,6,2.5191236678278166,7,1.0351912366782783
2,10,9.837139628262058,12,1.3983713962826205
2,12,5.59093737823189,3,1.3759093737823187
1,13,3.1827747064872356,5,1.3118277470648723
0,0,1.096543773915963,1,0.8109654377391596
0,1,2.200363888628651,10,0.8320036388862866
1,4,4.504908648443557,10,1.0850490864844355
2,13,5.963501847434902,10,1.3896350184743491
1,3,3.377477391127734,11,1.0637747739112773
0,4,1.2897056545364882,1,0.852897056545365
1,9,2.0607086979198512,5,1.2606070869791985
1,8,3.515173400811226,10,1.1151517340081123
1,7,2.0614761406339235,9,1.0906147614063393
0,2,1.7377650431117784,1,0.8373776504311179
1,8,2.5373578524708655,1,1.1053735785247087
1,9,4.395487890811739,4,1.1339548789081175
2,6,6.6162494974777015,4,1.326162494974777
0,0,1.2644230456405994,2,0.812644230456406
1,4,3.385311099188837,9,1.0738531109918883
2,14,5.767893418375003,9,1.3976789341837499
0,3,1.997460730183863,2,0.8499746073018387
2,8,8.408248033442186,9,1.3640824803344218
1,4,4.084015188790873,6,1.2308401518879086
0,4,1.1646843261934434,8,1.0016468432619345
0,2,1.2074603290849883,10,0.8320746032908499
1,9,4.811337481764416,4,1.1381133748176442
0,1,2.067210202244619,2,0.8306721020224462
1,3,2.7394337287302086,2,1.057394337287302
0,3,2.593417335085145,9,0.8559341733508515
1,9,2.4131849045514233,1,1.1141318490455143
0,2,1.3330911771876026,12,0.8333309117718761
2,11,7.540698534066825,7,1.5
2,11,4.210389694112312,11,1.3521038969411232
2,5,5.291323871598273,3,1.3029132387159827
1,7,4.217374001409638,3,1.1121737400140965
0,3,2.5331145887335067,2,0.8553311458873352
1,6,3.3589943024898914,10,1.093589943024899
0,9,2.426062912750208,6,1.064260629127502
0,0,2.112114670382923,10,0.8211211467038293
0,4,1.8849826273360748,2,0.8588498262733608
1,8,2.9903353935657235,10,1.1099033539356573
1,6,3.8608364513025286,4,1.0986083645130253
1,5,4.583858998264291,10,1.095838589982643
1,6,4.11780985313486,9,1.1011780985313486
0,2,2.7471192045452257,9,0.8474711920454523
2,18,4.759372819040554,6,1.5
1,3,4.5942676868115475,4,1.0759426768681155
1,9,2.2130203406677658,7,1.2621302034066777
0,4,1.0862555764376574,1,0.8508625557643766
1,5,4.276382428112939,12,1.0927638242811295
1,8,3.194464833754325,4,1.1119446483375433
0,9,2.193713721568982,5,1.0619371372156898
0,8,1.661265909719084,8,1.046612659097191
1,3,3.6879623590139277,12,1.0668796235901392
1,6,4.458553756130214,2,1.1045855375613023
0,3,2.224979014194167,12,0.8522497901419417
2,10,5.0251611963187885,5,1.5
0,4,1.6413985700826457,6,1.0064139857008265
1,10,3.8693987622580543,5,1.2886939876225805
2,10,5.267582393852607,9,1.3526758239385261
1,8,3.3061681883840404,10,1.1130616818838406
1,5,3.4039560983118258,1,1.0840395609831184
0,2,2.2990209870038476,3,0.8429902098700386
0,3,2.0197798964112206,2,0.8501977989641123
2,15,8.260176086051374,12,1.4326017608605137
1,2,2.929293749555561,3,1.0492929374955555
2,6,4.7071606520786204,10,1.3070716065207861
0,2,1.3807665421219437,9,0.8338076654212195
0,4,2.9944544092582634,9,0.8699445440925827
0,3,2.7005974731435836,10,0.8570059747314359
1,8,3.1755290387985573,2,1.1117552903879857
0,1,1.6868412322613477,3,0.8268684123226135
2,15,5.780801230311034,4,1.4078080123031103
1,9,2.6746252754170876,9,1.116746252754171
2,12,9.405780976232583,3,1.4140578097623258
0,8,2.8036766328833425,7,1.0580367663288335
2,10,8.942345716821924,12,1.3894234571682194
1,2,3.136542394551665,3,1.0513654239455166
1,11,3.416842892986403,7,1.294168428929864
2,11,7.178649491540791,7,1.5
1,5,2.2250662666787546,9,1.0722506626667876
1,7,2.6748501316311017,2,1.0967485013163112
0,7,2.25169333210122,6,1.0425169333210123
0,1,1.5080422981911255,9,0.8250804229819113
2,10,4.1072411850178945,12,1.341072411850179
1,7,3.6432197284074106,12,1.1064321972840743
1,5,4.040428528735031,2,1.0904042852873503
1,3,3.421759282733576,2,1.0642175928273359
0,6,1.4212634445486019,5,1.024212634445486
0,0,2.822512303668576,10,0.8282251230366858
1,8,4.770154003972172,10,1.127701540039722
1,4,3.9462408117099628,12,1.0794624081170996
0,4,2.781713929055277,10,0.8678171392905528
1,6,2.420193678076809,8,1.234201936780768
0,4,1.7790983289630449,11,0.8577909832896305
1,5,3.1916219129206915,9,1.0819162191292069
0,3,2.7485931204443483,2,0.8574859312044436
1,13,4.799407605218656,5,1.3279940760521864
0,6,1.012990031998513,7,1.020129900319985
1,14,3.719083880695165,6,1.3271908388069518
0,4,1.6067398911440252,6,1.0060673989114404
0,6,2.0493768241869548,7,1.0304937682418696
0,4,1.608735566859102,3,0.8560873556685911
1,3,3.092082407643699,3,1.060920824076437
1,5,4.080852913348636,10,1.0908085291334864
0,2,2.4345270507158543,9,0.8443452705071586
1,7,2.796632554409724,8,1.2479663255440971
2,11,9.365817359911889,5,1.5
1,7,4.835352522027638,6,1.2683535252202764
0,1,2.375004185608832,11,0.8337500418560884
1,5,4.54304359388665,12,1.0954304359388665
0,1,2.9672850620656233,10,0.8396728506206563
0,2,2.873375853334299,1,0.8487337585333431
2,15,5.911626227695926,10,1.409116262276959
0,0,2.1382831409085368,12,0.8213828314090854
1,6,3.800043432441907,1,1.0980004343244192
1,5,3.2963515268476833,4,1.082963515268477
1,3,2.823944578605465,2,1.0582394457860547
1,6,3.694454941880591,11,1.096944549418806
0,3,2.429621384262555,7,1.0042962138426257
0,4,2.024949408239034,2,0.8602494940823904
1,9,3.766830945522046,10,1.1276683094552205
0,0,2.302978307059226,2,0.8230297830705923
0,3,1.490580187287286,5,0.9949058018728729
0,0,1.4300451387123692,4,0.8143004513871237
0,8,1.1471009579525584,8,1.0414710095795257
0,2,2.4971294369072536,4,0.8449712943690726
0,3,2.750069062490517,12,0.8575006906249052
1,10,3.7024576333507886,6,1.287024576333508
1,10,3.793387498168499,5,1.287933874981685
2,15,6.117264103026004,11,1.4111726410302599
0,0,1.8788964465858407,2,0.8187889644658585
0,1,1.9118318740442275,11,0.8291183187404423
0,0,2.6934439807934667,12,0.8269344398079347
1,12,2.7299057839489014,8,1.297299057839489
1,5,2.205045114344584,2,1.0720504511434459
0,1,1.4492775528582182,9,0.8244927755285822
2,11,9.271103254384094,9,1.402711032543841
0,3,1.0649202835245528,3,0.8406492028352456
1,8,4.182191881537855,4,1.1218219188153786
1,7,2.3989957612239174,8,1.243989957612239
2,6,4.298847265500531,9,1.3029884726550054
1,2,4.946133868359151,3,1.0694613386835916
2,22,7.535270340715723,5,1.5
0,1,2.4556683251587432,11,0.8345566832515875
2,16,7.956251124516957,8,1.5
0,2,2.4995057573940764,3,0.8449950575739408
2,9,8.572429920638355,7,1.5
1,9,2.1126682092205686,11,1.1111266820922057
2,23,9.70108426490825,8,1.5
1,8,3.097314556889066,10,1.1109731455688907
1,3,4.036327950561287,11,1.0703632795056128
1,2,2.2846121380255395,3,1.0428461213802553
1,5,4.663454344894996,2,1.09663454344895
0,2,2.702515697399215,10,0.8470251569739922
0,9,1.7449378778242166,7,1.0574493787782422
0,0,1.3540828821198128,12,0.8135408288211982
0,3,2.105660712184799,9,0.851056607121848
2,9,7.623267937744528,1,1.3662326793774453
0,2,2.597081830564174,3,0.8459708183056418
2,18,5.259590990040906,5,1.5
0,2,1.2902214709632103,3,0.8329022147096322
0,0,1.3903492300800124,1,0.8139034923008002
1,9,3.833952161159244,7,1.2783395216115925
1,8,4.256368514745882,7,1.2725636851474589
1,6,3.9694145525904947,10,1.099694145525905
1,7,4.6314647011135825,12,1.1163146470111358
1,10,2.524098890671344,8,1.2752409889067133
0,3,1.5229858074552387,5,0.9952298580745524
2,14,7.3465885545883705,10,1.4134658855458835
2,17,5.709227241012859,12,1.4270922724101285
1,4,3.9396052963421977,5,1.229396052963422
0,6,2.501047961393498,5,1.035010479613935
1,6,4.1296863001443604,1,1.1012968630014437
0,4,1.8157200511818268,10,0.8581572005118183
0,9,1.5044001012338257,5,1.0550440010123383
0,2,2.1751235442995966,6,0.991751235442996
1,7,3.447354411143353,12,1.1044735441114335
2,15,9.997813752552663,1,1.4499781375255265
1,9,4.09493997182168,11,1.130949399718217
1,10,2.0065522835166716,7,1.2700655228351667
1,7,2.8100061343417413,1,1.0981000613434175
0,4,2.497835280957039,11,0.8649783528095705
0,4,1.885018962658458,2,0.8588501896265847
2,18,9.754263981228446,2,1.4775426398122844
0,8,2.8339574980370053,5,1.0583395749803701
2,15,8.334600538134477,10,1.4333460053813447
1,5,3.8977798049149914,7,1.2389777980491499
1,5,4.692448654386274,1,1.0969244865438628
1,3,3.03331486528553,10,1.0603331486528553
1,8,3.299752228087251,1,1.1129975222808726
2,9,8.243607511998635,1,1.3724360751199864
2,7,5.040238940545049,6,1.4704023894054505
1,3,3.22546216664682,2,1.0622546216664683
0,3,2.5272940650464397,1,0.8552729406504644
1,4,3.9343808073822486,6,1.2293438080738224
2,10,7.1541163355170365,2,1.3715411633551704
0,6,2.884687015342715,6,1.0388468701534272
1,8,2.2657045214752403,10,1.1026570452147524
1,10,2.497983382025376,8,1.2749798338202538
1,7,3.618137954084429,2,1.1061813795408444
0,3,2.2887314009851347,11,0.8528873140098514
1,3,3.069147291436322,9,1.0606914729143633
2,10,8.999256741461574,8,1.5
0,2,2.2709143592377803,12,0.8427091435923779
0,4,2.44449715616852,10,0.8644449715616853
2,8,7.99882117632223,1,1.3599882117632223
0,8,1.1104352535008113,7,1.041104352535008
2,8,4.771463564781271,10,1.3277146356478127
1,11,3.965516429533758,6,1.2996551642953376
0,5,1.6860309530011932,6,1.016860309530012
2,17,4.638685532998648,6,1.5
1,11,2.598945925868069,6,1.2859894592586807
1,4,4.885000316547489,10,1.0888500031654749
0,4,2.0133824020125974,7,1.010133824020126
1,2,3.724860479688924,12,1.0572486047968892
0,4,2.543928868699767,3,0.8654392886869977
0,6,1.8033811371232287,6,1.0280338113712324
2,14,7.13618358783022,3,1.411361835878302
0,9,1.2576261475259762,7,1.0525762614752598
1,12,3.7622454913780006,7,1.30762245491378
0,4,2.8756544139847664,8,1.0187565441398478
1,8,3.5029079055766053,2,1.1150290790557662
0,0,2.7146556470671057,9,0.8271465564706711
2,20,8.761547183213942,5,1.5
1,6,3.670395153119515,9,1.0967039515311952
0,0,2.5270041694407324,10,0.8252700416944073
0,8,2.6281338119025337,5,1.0562813381190255
0,6,1.9206744632054704,7,1.0292067446320547
1,2,4.018753472860929,11,1.0601875347286094
0,1,1.1716215434188777,9,0.8217162154341888
2,13,5.177723200858456,4,1.3817772320085846
1,3,4.260511703321924,2,1.0726051170332194
0,1,1.1316843290173093,9,0.8213168432901732
1,9,4.997989764479257,2,1.1399798976447926
1,8,2.842649819202799,3,1.108426498192028
0,1,2.4791729793564974,10,0.834791729793565
0,2,1.8994508211842123,2,0.8389945082118422
0,3,1.8102042540942411,3,0.8481020425409425
1,11,4.7964851576408964,6,1.307964851576409
1,3,2.2423376416230307,3,1.0524233764162303
1,5,3.2154686212584944,10,1.082154686212585
2,13,7.081916030927977,8,1.5
2,7,4.332903652407464,11,1.3133290365240746
1,7,2.7033465464241186,6,1.2470334654642412
2,20,5.54138683626738,7,1.5
0,1,2.6689084297833925,1,0.836689084297834
0,3,1.3057742312959963,3,0.84305774231296
0,0,1.9892360302200645,3,0.8198923603022007
0,1,1.255707635817391,2,0.822557076358174
1,6,4.401081960969789,7,1.254010819609698
2,13,7.229166230106418,9,1.4022916623010642
0,3,2.3124797864967173,4,0.8531247978649672
0,3,1.8235640549715493,12,0.8482356405497156
1,7,3.942756766405422,5,1.2594275676640543
2,9,4.921711321026107,3,1.339217113210261
0,2,1.8672120668190701,11,0.8386721206681907
1,5,2.607386550916494,9,1.076073865509165
0,1,2.2399325829256678,4,0.8323993258292567
0,7,1.2127768108281547,5,1.0321277681082817
2,16,7.6553359766161275,1,1.436553359766161
2,18,6.790741594886677,11,1.4479074159488667
0,1,2.189832041837743,12,0.8318983204183775
2,6,4.0604419719593885,2,1.3006044197195938
1,9,4.250450843895553,12,1.1325045084389556
2,5,4.640283159962612,9,1.296402831599626
1,8,3.2608707801627657,2,1.1126087078016278
1,12,2.6902577252600057,5,1.2969025772526002
1,10,2.096054159958353,8,1.2709605415995835
1,9,3.7538660267400608,3,1.1275386602674007
0,6,1.3840839871180082,6,1.02384083987118
0,3,2.716618881014096,4,0.8571661888101411
0,3,1.04055994753484,11,0.8404055994753484
1,5,2.7284044994788257,7,1.2272840449947882
0,2,2.9319889891149247,10,0.8493198898911493
1,4,3.0184817451798285,3,1.0701848174517983
2,11,8.954550745701809,6,1.5
0,2,2.811752844192401,12,0.8481175284419241
1,4,4.999019615726277,10,1.089990196157263
1,5,2.7816678979593465,9,1.0778166789795935
2,13,5.12291315559358,11,1.381229131555936
0,0,2.749866648701298,10,0.827498666487013
1,5,4.7772218973242575,1,1.0977722189732426
2,9,8.214376855242561,3,1.3721437685524256
2,18,8.986217879636113,2,1.469862178796361
1,7,2.9451679079559634,8,1.2494516790795596
1,10,3.4561171136136513,7,1.2845611711361364
1,4,4.674365193669116,2,1.086743651936691
2,17,9.477033149163852,6,1.5
1,8,4.165065173684491,3,1.121650651736845
0,4,2.8931276859574875,8,1.018931276859575
2,5,8.010164212704364,10,1.3301016421270437
1,9,2.0080045040278587,3,1.1100800450402786
1,3,4.812577960278749,10,1.0781257796027874
0,3,1.6339273073960032,9,0.8463392730739601
1,7,3.7080056053282817,1,1.107080056053283
0,5,2.1222394835754868,5,1.0212223948357548
1,6,3.2007042609129637,3,1.0920070426091297
0,6,1.2614530331345493,6,1.0226145303313454
1,2,2.7611875983713525,10,1.0476118759837136
2,10,7.963194492618917,2,1.3796319449261891
0,2,2.3779115803423396,9,0.8437791158034235
2,21,6.8816015539937645,6,1.5
1,12,3.0783350785467176,7,1.3007833507854671
2,11,8.191941880487441,5,1.5
1,8,3.6922547650658752,9,1.1169225476506588
1,4,4.752553905648712,1,1.087525539056487
1,6,3.773728717251842,5,1.2477372871725183
2,19,4.314092600857615,11,1.4331409260085761
1,8,2.421754493746691,10,1.104217544937467
0,2,2.351783777416587,11,0.8435178377741659
1,8,3.070951076420339,6,1.2607095107642035
2,17,8.054480562083063,7,1.5
1,2,2.7610083773650893,12,1.0476100837736508
1,3,4.5819556621628506,4,1.0758195566216284
1,7,4.01124654397687,12,1.1101124654397687
2,14,4.186369938538201,1,1.381863699385382
0,1,1.1010404533446694,11,0.8210104045334468
1,10,4.720618495457158,8,1.2972061849545715
0,2,1.9206539695556657,10,0.8392065396955567
0,1,2.6849154554215753,4,0.8368491545542158
0,0,1.1869078253377559,3,0.8118690782533776
0,2,1.978580315007525,12,0.8397858031500753
1,4,2.0073637593315325,7,1.2100736375933152
0,1,2.4566310209874693,12,0.8345663102098747
1,7,2.2825090947417115,2,1.092825090947417
0,7,2.848295898273398,8,1.048482958982734
0,7,2.774337376589182,6,1.0477433737658919
0,7,2.424788056945843,7,1.0442478805694584
0,2,1.6223339295428716,5,0.9862233392954288
1,2,4.318232433639237,9,1.0631823243363925
1,12,2.500514703262504,5,1.2950051470326251
1,6,2.4001437099132286,11,1.0840014370991324
1,7,4.597526866248745,5,1.2659752686624874
0,1,1.6927270062169886,3,0.8269272700621699
2,8,6.53375267701499,11,1.34533752677015
1,9,2.501125344014458,1,1.1150112534401446
1,9,2.3244522680709974,2,1.11324452268071
0,2,1.5439302155561652,8,0.9854393021555617
0,4,2.3023846163017216,1,0.8630238461630173
0,3,1.0982537877837046,7,0.9909825378778372
0,6,2.0646954559092574,5,1.0306469545590926
1,6,4.734790659680822,3,1.1073479065968084
1,4,4.890648798172552,12,1.0889064879817256
1,3,2.900681334624159,12,1.0590068133462416
1,5,2.039805622582625,11,1.0703980562258264
2,10,5.643055114595555,7,1.5
1,6,4.457493500288689,9,1.1045749350028868
2,16,4.935513615438735,2,1.4093551361543872
0,3,1.761770244217537,8,0.9976177024421755
0,3,1.9404699192185626,9,0.8494046991921858
0,2,2.1200079784578367,11,0.8412000797845784
1,5,4.306851401478188,3,1.093068514014782
2,5,9.716823089495039,2,1.3471682308949504
0,3,2.468936771750646,7,1.0046893677175066
2,22,5.2684011073654,5,1.5
0,5,2.9159641072181994,5,1.029159641072182
2,12,4.066282871276666,10,1.3606628287127664
0,5,2.9786665736565503,5,1.0297866657365655
0,3,1.0920903200897971,4,0.8409209032008981
1,11,3.0865362726744383,5,1.2908653627267443
0,2,1.208151912836494,4,0.832081519128365
0,7,2.268154122417131,6,1.0426815412241712
0,1,2.795527155038376,4,0.8379552715503839
2,15,5.256917336317598,2,1.4025691733631758
1,5,4.859229768074064,9,1.0985922976807407
0,3,2.1390237386888424,2,0.8513902373868885
1,6,4.447127810006219,9,1.1044712781000623
1,2,3.586415654470299,10,1.0558641565447031
0,9,1.8786065446559939,6,1.05878606544656
1,6,2.6144045748175007,9,1.086144045748175
0,2,2.292505035314381,9,0.8429250503531439
0,2,1.0363159312141577,3,0.8303631593121417
1,7,3.9247919880345945,1,1.109247919880346
0,0,1.7982833221879029,1,0.817982833221879
1,3,3.5250415247220293,3,1.0652504152472204
1,7,4.326963905978101,5,1.263269639059781
0,2,1.647952213123078,3,0.8364795221312309
1,7,4.820365679931598,12,1.118203656799316
0,3,1.8939725802828358,9,0.8489397258028284
2,14,9.399899661271924,9,1.4339989966127191
1,9,3.0936259102666597,3,1.1209362591026666
2,11,8.602075179884617,3,1.3960207517988463
1,8,2.349208553497238,12,1.1034920855349724
0,6,2.2400632153564697,5,1.0324006321535648
1,3,2.479888752402963,2,1.0547988875240297
2,11,9.174426113758535,6,1.5
1,7,2.0669051146959307,7,1.2406690511469594
2,15,6.2069933459257385,9,1.4120699334592572
2,11,5.437569297792348,6,1.5
0,4,2.8860976212752405,3,0.8688609762127525
0,4,1.0952304551411034,12,0.8509523045514111
1,10,4.016315201041294,5,1.2901631520104129
1,8,2.974251826901606,4,1.1097425182690162
2,19,4.071426813087102,5,1.5
2,15,6.10004178586408,8,1.5
0,5,1.4174917647972585,8,1.0141749176479726
0,6,2.6866647097838747,6,1.0368666470978387
1,8,4.8309010119454845,1,1.1283090101194548
0,4,2.123362778729221,8,1.0112336277872922
2,12,6.233888846645591,8,1.5
1,7,2.8211018884657877,2,1.0982110188846579
1,2,2.09235970658224,4,1.0409235970658224
0,2,1.39888067402644,12,0.8339888067402644
1,5,4.38674074938298,2,1.09386740749383
1,7,3.14776647101276,4,1.1014776647101276
1,9,4.970575367755015,12,1.1397057536775503
0,1,1.5667953891411877,10,0.8256679538914119
1,5,4.233244142106702,7,1.242332441421067
2,16,6.109809840027093,9,1.4210980984002708
0,5,2.243259156086427,8,1.0224325915608643
0,3,1.5303617502606457,12,0.8453036175026065
0,3,2.4790204663141298,9,0.8547902046631414
1,10,3.4641804688089888,8,1.2846418046880899
1,3,2.6814472665108386,2,1.0568144726651083
1,8,4.458442165101866,7,1.2745844216510187
0,1,2.80330677342541,2,0.8380330677342541
0,2,1.5120889727522557,12,0.8351208897275226
1,6,2.074427990127697,11,1.080744279901277
1,9,4.993886198287059,2,1.1399388619828708
2,16,8.262325884629789,4,1.4426232588462977
0,1,1.5501088953610007,1,0.8255010889536101
1,13,4.5097813373928535,5,1.3250978133739284
1,4,3.296681226473127,6,1.2229668122647313
1,3,3.28825636055676,9,1.0628825636055677
1,8,2.857761324918896,10,1.1085776132491891
1,9,3.2043306477800115,8,1.2720433064778
2,11,9.491058023119587,2,1.4049105802311959
0,1,2.4052542126473044,1,0.8340525421264731
0,2,1.0207274446943542,2,0.8302072744469436
1,11,3.3204326196138103,7,1.2932043261961381
1,4,3.8290807081221154,4,1.0782908070812212
0,4,2.2554654711245314,10,0.8625546547112454
0,4,1.062189243886112,5,1.0006218924388612
0,2,2.0875969896092155,12,0.8408759698960923
2,10,4.115910421206043,7,1.4911591042120604
0,4,2.1766155387611814,3,0.8617661553876119
0,2,2.3367304531808664,10,0.8433673045318087
0,4,2.5466080802287507,2,0.8654660808022876
0,6,2.925510694848652,7,1.0392551069484866
0,2,2.9419506597201206,5,0.9994195065972012
1,6,3.738973891028948,1,1.0973897389102896
0,4,1.0497517640292109,1,0.8504975176402922
2,15,9.374793145053049,9,1.4437479314505304
0,9,1.0680890124005293,5,1.0506808901240052
1,2,3.6375782030592867,1,1.0563757820305928
2,19,6.629996653686122,7,1.5
1,5,4.684731927693997,9,1.0968473192769401
1,4,2.97155265967101,11,1.0697155265967102
0,4,2.8653638047210044,1,0.8686536380472101
0,4,1.1799345577219218,10,0.8517993455772193
1,5,3.9930618579781605,4,1.0899306185797817
2,11,4.832655304675784,3,1.3583265530467579
1,10,3.3088269669186996,5,1.283088269669187
1,12,2.7338380102085753,7,1.2973383801020857
1,10,2.2074000074524682,8,1.2720740000745248
1,4,4.082680448125114,2,1.0808268044812512
0,7,2.7594410661204316,7,1.0475944106612043
1,3,4.841852969269303,1,1.0784185296926931
2,11,4.284391467586984,7,1.5
0,4,2.1753381029465206,8,1.0117533810294652
1,3,3.6614927476034707,2,1.0666149274760348
0,2,2.706290633117183,9,0.8470629063311719
1,6,2.0335979157671122,1,1.0803359791576712
0,4,2.668555798110911,6,1.0166855579811092
1,2,3.230491307691912,1,1.052304913076919
1,3,3.298553320387013,3,1.0629855332038702
0,3,2.0969671714982487,11,0.8509696717149826
1,6,3.935411371807162,6,1.2493541137180715
1,5,2.8867973749546354,3,1.0788679737495463
2,9,4.853717311665615,8,1.4885371731166561
0,9,2.6049034909629873,5,1.0660490349096299
0,4,1.9297418603086873,2,0.859297418603087
0,1,1.28511251426988,4,0.8228511251426989
2,13,8.67765185525479,9,1.416776518552548
2,5,7.986009066773667,4,1.3298600906677367
1,8,3.0685356029852633,10,1.1106853560298526
2,5,8.632913988958693,10,1.336329139889587
1,4,3.7372175830579835,8,1.2273721758305798
1,11,2.1400934536553393,5,1.2814009345365533
0,1,1.6274705176893078,11,0.8262747051768932
1,8,2.4450435887569175,11,1.1044504358875693
0,0,2.673848659818584,10,0.8267384865981859
2,18,8.9583926424678,1,1.469583926424678
1,4,2.4208550383639005,7,1.2142085503836388
1,5,4.189317912008472,3,1.0918931791200848
0,0,2.0057881558808384,10,0.8200578815588084
0,5,1.625312628710439,8,1.0162531262871044
0,1,2.718364398822217,12,0.8371836439882222
0,2,2.8337496578476387,3,0.8483374965784765
0,1,1.33977334961324,1,0.8233977334961324
2,14,8.314102927071609,5,1.5
1,5,3.4804661412150466,2,1.0848046614121505
0,2,2.892617798416775,11,0.8489261779841678
0,0,1.3546225070452897,4,0.8135462250704529
1,7,4.173375131028017,1,1.1117337513102803
1,3,2.013121946849028,9,1.0501312194684904
1,13,3.2122415884799285,6,1.312122415884799
2,16,4.113233527543631,8,1.5
1,8,4.346102809654757,11,1.1234610280965476
2,11,8.506890206935495,4,1.395068902069355
2,18,4.223084409647589,9,1.4222308440964757
0,1,1.857708722613277,2,0.8285770872261328
2,19,5.154238553574815,9,1.441542385535748
0,2,1.4881891449852047,12,0.8348818914498521
2,22,4.52469450621332,5,1.5
0,3,1.698970364616202,6,0.9969897036461621
